snapshot_date,snapshot_at_utc,source,format_slug,format_name,source_url,pokemon_name,usage_rank,usage_pct,sample_teams,team_appearances,team_appearance_pct,wins,losses,draws,matches_played,win_rate,avg_team_rank,best_team_rank,unique_authors,unique_events,top_teammates,top_teammate_appearances,top_teammate_win_rates
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Garchomp,3,40.53,20,6,30.00,67,6,0,73,91.78,7.67,1,6,6,Kingambit:Charizard-Mega-Y:Farigiraf:Sylveon:Aerodactyl-Mega,5:5:4:4:3,92.98:91.94:93.48:93.48:96.67
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Charizard-Mega-Y,4,31.81,20,6,30.00,66,6,0,72,91.67,9.00,1,6,6,Kingambit:Garchomp:Farigiraf:Sylveon:Aerodactyl-Mega,5:5:4:4:3,92.86:91.94:93.48:93.48:96.67
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sneasler,5,28.58,20,4,20.00,37,2,0,39,94.87,13.25,6,4,4,Kingambit:Froslass-Mega:Blastoise-Mega:Delphox-Mega:Incineroar,3:2:2:2:2,96.55:95.00:94.74:94.74:94.74
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Incineroar,6,25.93,20,8,40.00,78,5,0,83,93.98,10.38,1,8,8,Sinistcha:Kingambit:Basculegion:Blastoise-Mega:Delphox-Mega,3:3:2:2:2,96.15:93.33:100.00:94.74:94.74
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sinistcha,8,20.44,20,5,25.00,51,5,1,57,89.47,9.00,2,5,5,Incineroar:Blastoise-Mega:Delphox-Mega:Sneasler:Maushold,3:2:2:2:2,96.15:94.74:94.74:94.74:91.67
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sylveon,9,17.90,20,5,25.00,54,3,0,57,94.74,9.80,1,5,5,Kingambit:Charizard-Mega-Y:Farigiraf:Garchomp:Aerodactyl-Mega,4:4:4:4:3,97.56:93.48:93.48:93.48:96.67
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Whimsicott,10,17.65,20,2,10.00,23,3,0,26,88.46,11.00,3,2,2,Basculegion:Floette-Eternal-Mega:Farigiraf:Ninetales:Pyroar-Mega,2:2:1:1:1,88.46:88.46:90.00:90.00:90.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Archaludon,11,17.43,20,4,20.00,44,2,0,46,95.65,9.00,4,4,4,Pelipper:Swampert-Mega:Basculegion:Maushold:Dragonite-Mega,4:3:2:2:1,95.65:94.59:95.00:92.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Farigiraf,12,16.12,20,5,25.00,52,4,0,56,92.86,10.60,1,5,5,Charizard-Mega-Y:Garchomp:Sylveon:Aerodactyl-Mega:Kingambit,4:4:4:3:3,93.48:93.48:93.48:96.67:96.67
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Aerodactyl-Mega,13,12.19,20,3,15.00,29,1,0,30,96.67,11.00,5,3,3,Charizard-Mega-Y:Farigiraf:Garchomp:Kingambit:Sylveon,3:3:3:3:3,96.67:96.67:96.67:96.67:96.67
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Pelipper,14,12.15,20,5,25.00,54,3,0,57,94.74,11.20,4,5,5,Archaludon:Swampert-Mega:Basculegion:Maushold:Dragonite-Mega,4:3:2:2:1,95.65:94.59:95.00:92.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Dragonite-Mega,16,7.92,20,1,5.00,9,0,0,9,100.00,12.00,12,1,1,Archaludon:Basculegion:Incineroar:Pelipper:Scizor-Mega,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Maushold,17,7.90,20,4,20.00,41,4,0,45,91.11,13.25,7,4,4,Archaludon:Pelipper:Swampert-Mega:Sinistcha:Incineroar,2:2:2:2:2,92.00:92.00:92.00:91.67:90.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Blastoise-Mega,19,7.45,20,2,10.00,18,1,0,19,94.74,11.00,6,2,2,Delphox-Mega:Incineroar:Sinistcha:Sneasler:Kingambit,2:2:2:2:1,94.74:94.74:94.74:94.74:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Aerodactyl,22,6.72,20,1,5.00,7,0,0,7,100.00,14.00,14,1,1,Basculegion:Floette-Eternal-Mega:Incineroar:Kangaskhan-Mega:Sinistcha,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Froslass-Mega,24,6.09,20,3,15.00,29,2,0,31,93.55,13.33,9,3,3,Kingambit:Sneasler:Basculegion:Lycanroc:Scovillain-Mega,3:2:1:1:1,93.55:95.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Scovillain-Mega,25,6.01,20,2,10.00,20,0,0,20,100.00,13.00,11,2,2,Basculegion:Kingambit:Lycanroc:Froslass-Mega:Metagross-Mega,2:2:2:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Floette-Eternal-Mega,,,20,3,15.00,30,3,0,33,90.91,12.00,3,3,3,Basculegion:Whimsicott:Aerodactyl:Incineroar:Kangaskhan-Mega,3:2:1:1:1,90.91:88.46:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Swampert-Mega,,,20,3,15.00,35,2,0,37,94.59,8.00,4,3,3,Archaludon:Pelipper:Maushold:Grimmsnarl:Hydreigon,3:3:2:1:1,94.59:94.59:92.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Delphox-Mega,,,20,2,10.00,18,1,0,19,94.74,11.00,6,2,2,Blastoise-Mega:Incineroar:Sinistcha:Sneasler:Kingambit,2:2:2:2:1,94.74:94.74:94.74:94.74:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gholdengo,,,20,2,10.00,26,4,1,31,83.87,4.50,2,2,2,Sinistcha:Archaludon:Maushold:Pelipper:Swampert-Mega,2:1:1:1:1,83.87:92.86:92.86:92.86:92.86
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Lycanroc,,,20,2,10.00,20,0,0,20,100.00,13.00,11,2,2,Basculegion:Kingambit:Scovillain-Mega:Froslass-Mega:Metagross-Mega,2:2:2:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Staraptor-Mega,,,20,2,10.00,23,4,1,28,82.14,5.50,2,2,2,Froslass-Mega:Garchomp:Incineroar:Kingambit:Toxapex,1:1:1:1:1,90.91:90.91:90.91:90.91:90.91
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Toxapex,,,20,2,10.00,19,2,0,21,90.48,13.00,9,2,2,Incineroar:Kingambit:Froslass-Mega:Garchomp:Staraptor-Mega,2:2:1:1:1,90.48:90.48:90.91:90.91:90.91
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Arcanine-Hisui,,,20,1,5.00,10,1,0,11,90.91,20.00,20,1,1,Froslass-Mega:Kingambit:Pelipper:Primarina:Sneasler,1:1:1:1:1,90.91:90.91:90.91:90.91:90.91
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Dragonite,,,20,1,5.00,11,0,0,11,100.00,8.00,8,1,1,Gengar-Mega:Incineroar:Ninetales-Alola:Scrafty-Mega:Snorlax,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Excadrill,,,20,1,5.00,13,3,1,17,76.47,2.00,2,1,1,Gholdengo:Milotic:Sinistcha:Staraptor-Mega:Tyranitar-Mega,1:1:1:1:1,76.47:76.47:76.47:76.47:76.47
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gardevoir-Mega,,,20,1,5.00,10,1,0,11,90.91,13.00,13,1,1,Archaludon:Basculegion:Maushold:Pelipper:Swampert-Mega,1:1:1:1:1,90.91:90.91:90.91:90.91:90.91
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Gengar-Mega,,,20,1,5.00,11,0,0,11,100.00,8.00,8,1,1,Dragonite:Incineroar:Ninetales-Alola:Scrafty-Mega:Snorlax,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Grimmsnarl,,,20,1,5.00,12,0,0,12,100.00,4.00,4,1,1,Archaludon:Hydreigon:Pelipper:Swampert-Mega:Venusaur-Mega,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Hydreigon,,,20,1,5.00,12,0,0,12,100.00,4.00,4,1,1,Archaludon:Grimmsnarl:Pelipper:Swampert-Mega:Venusaur-Mega,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Kangaskhan-Mega,,,20,1,5.00,7,0,0,7,100.00,14.00,14,1,1,Aerodactyl:Basculegion:Floette-Eternal-Mega:Incineroar:Sinistcha,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Mamoswine,,,20,1,5.00,9,1,0,10,90.00,17.00,17,1,1,Charizard-Mega-Y:Incineroar:Kingambit:Maushold:Toxapex,1:1:1:1:1,90.00:90.00:90.00:90.00:90.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Metagross-Mega,,,20,1,5.00,11,0,0,11,100.00,15.00,15,1,1,Basculegion:Kingambit:Lycanroc:Scovillain-Mega:Sylveon,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Milotic,,,20,1,5.00,13,3,1,17,76.47,2.00,2,1,1,Excadrill:Gholdengo:Sinistcha:Staraptor-Mega:Tyranitar-Mega,1:1:1:1:1,76.47:76.47:76.47:76.47:76.47
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Ninetales,,,20,1,5.00,9,1,0,10,90.00,19.00,19,1,1,Basculegion:Farigiraf:Floette-Eternal-Mega:Pyroar-Mega:Whimsicott,1:1:1:1:1,90.00:90.00:90.00:90.00:90.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Ninetales-Alola,,,20,1,5.00,11,0,0,11,100.00,8.00,8,1,1,Dragonite:Gengar-Mega:Incineroar:Scrafty-Mega:Snorlax,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Primarina,,,20,1,5.00,10,1,0,11,90.91,20.00,20,1,1,Arcanine-Hisui:Froslass-Mega:Kingambit:Pelipper:Sneasler,1:1:1:1:1,90.91:90.91:90.91:90.91:90.91
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Pyroar-Mega,,,20,1,5.00,9,1,0,10,90.00,19.00,19,1,1,Basculegion:Farigiraf:Floette-Eternal-Mega:Ninetales:Whimsicott,1:1:1:1:1,90.00:90.00:90.00:90.00:90.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Scizor-Mega,,,20,1,5.00,9,0,0,9,100.00,12.00,12,1,1,Archaludon:Basculegion:Dragonite-Mega:Incineroar:Pelipper,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Scrafty-Mega,,,20,1,5.00,11,0,0,11,100.00,8.00,8,1,1,Dragonite:Gengar-Mega:Incineroar:Ninetales-Alola:Snorlax,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Snorlax,,,20,1,5.00,11,0,0,11,100.00,8.00,8,1,1,Dragonite:Gengar-Mega:Incineroar:Ninetales-Alola:Scrafty-Mega,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Tyranitar-Mega,,,20,1,5.00,13,3,1,17,76.47,2.00,2,1,1,Excadrill:Gholdengo:Milotic:Sinistcha:Staraptor-Mega,1:1:1:1:1,76.47:76.47:76.47:76.47:76.47
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Venusaur,,,20,1,5.00,14,2,0,16,87.50,1.00,1,1,1,Charizard-Mega-Y:Farigiraf:Garchomp:Incineroar:Sylveon,1:1:1:1:1,87.50:87.50:87.50:87.50:87.50
2026-07-12,2026-07-12T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Venusaur-Mega,,,20,1,5.00,12,0,0,12,100.00,4.00,4,1,1,Archaludon:Grimmsnarl:Hydreigon:Pelipper:Swampert-Mega,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Basculegion,1,51.50,20,7,35.00,69,4,0,73,94.52,12.43,3,7,7,Kingambit:Floette-Eternal-Mega:Incineroar:Lycanroc:Scovillain-Mega,3:3:2:2:2,94.44:90.91:100.00:100.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Kingambit,2,40.69,20,10,50.00,101,6,0,107,94.39,11.40,3,10,10,Garchomp:Charizard-Mega-Y:Sylveon:Aerodactyl-Mega:Farigiraf,5:5:4:3:3,92.98:92.86:97.56:96.67:96.67
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Garchomp,3,40.53,20,6,30.00,67,6,0,73,91.78,7.67,1,6,6,Kingambit:Charizard-Mega-Y:Farigiraf:Sylveon:Aerodactyl-Mega,5:5:4:4:3,92.98:91.94:93.48:93.48:96.67
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Charizard-Mega-Y,4,31.81,20,6,30.00,66,6,0,72,91.67,9.00,1,6,6,Kingambit:Garchomp:Farigiraf:Sylveon:Aerodactyl-Mega,5:5:4:4:3,92.86:91.94:93.48:93.48:96.67
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sneasler,5,28.58,20,4,20.00,37,2,0,39,94.87,13.25,6,4,4,Kingambit:Froslass-Mega:Blastoise-Mega:Delphox-Mega:Incineroar,3:2:2:2:2,96.55:95.00:94.74:94.74:94.74
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Incineroar,6,25.93,20,8,40.00,78,5,0,83,93.98,10.38,1,8,8,Sinistcha:Kingambit:Basculegion:Blastoise-Mega:Delphox-Mega,3:3:2:2:2,96.15:93.33:100.00:94.74:94.74
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sinistcha,8,20.44,20,5,25.00,51,5,1,57,89.47,9.00,2,5,5,Incineroar:Blastoise-Mega:Delphox-Mega:Sneasler:Maushold,3:2:2:2:2,96.15:94.74:94.74:94.74:91.67
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Sylveon,9,17.90,20,5,25.00,54,3,0,57,94.74,9.80,1,5,5,Kingambit:Charizard-Mega-Y:Farigiraf:Garchomp:Aerodactyl-Mega,4:4:4:4:3,97.56:93.48:93.48:93.48:96.67
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Whimsicott,10,17.65,20,2,10.00,23,3,0,26,88.46,11.00,3,2,2,Basculegion:Floette-Eternal-Mega:Farigiraf:Ninetales:Pyroar-Mega,2:2:1:1:1,88.46:88.46:90.00:90.00:90.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Archaludon,11,17.43,20,4,20.00,44,2,0,46,95.65,9.00,4,4,4,Pelipper:Swampert-Mega:Basculegion:Maushold:Dragonite-Mega,4:3:2:2:1,95.65:94.59:95.00:92.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Farigiraf,12,16.12,20,5,25.00,52,4,0,56,92.86,10.60,1,5,5,Charizard-Mega-Y:Garchomp:Sylveon:Aerodactyl-Mega:Kingambit,4:4:4:3:3,93.48:93.48:93.48:96.67:96.67
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Aerodactyl-Mega,13,12.19,20,3,15.00,29,1,0,30,96.67,11.00,5,3,3,Charizard-Mega-Y:Farigiraf:Garchomp:Kingambit:Sylveon,3:3:3:3:3,96.67:96.67:96.67:96.67:96.67
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Pelipper,14,12.15,20,5,25.00,54,3,0,57,94.74,11.20,4,5,5,Archaludon:Swampert-Mega:Basculegion:Maushold:Dragonite-Mega,4:3:2:2:1,95.65:94.59:95.00:92.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Dragonite-Mega,16,7.92,20,1,5.00,9,0,0,9,100.00,12.00,12,1,1,Archaludon:Basculegion:Incineroar:Pelipper:Scizor-Mega,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Maushold,17,7.90,20,4,20.00,41,4,0,45,91.11,13.25,7,4,4,Archaludon:Pelipper:Swampert-Mega:Sinistcha:Incineroar,2:2:2:2:2,92.00:92.00:92.00:91.67:90.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Blastoise-Mega,19,7.45,20,2,10.00,18,1,0,19,94.74,11.00,6,2,2,Delphox-Mega:Incineroar:Sinistcha:Sneasler:Kingambit,2:2:2:2:1,94.74:94.74:94.74:94.74:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Aerodactyl,22,6.72,20,1,5.00,7,0,0,7,100.00,14.00,14,1,1,Basculegion:Floette-Eternal-Mega:Incineroar:Kangaskhan-Mega:Sinistcha,1:1:1:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Froslass-Mega,24,6.09,20,3,15.00,29,2,0,31,93.55,13.33,9,3,3,Kingambit:Sneasler:Basculegion:Lycanroc:Scovillain-Mega,3:2:1:1:1,93.55:95.00:100.00:100.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Scovillain-Mega,25,6.01,20,2,10.00,20,0,0,20,100.00,13.00,11,2,2,Basculegion:Kingambit:Lycanroc:Froslass-Mega:Metagross-Mega,2:2:2:1:1,100.00:100.00:100.00:100.00:100.00
2026-07-13,2026-07-13T12:00:02Z,pikalytics,gen9championsvgc2026regma,"Best Pokemon, teams, and builds in Pokemon Champions VGC 2026",https://pikalytics.com/pokedex/gen9championsvgc2026regma,Floette-Eternal-Mega,,,20,3,15.00,30,3,0,33,90.91,12.00,3,3,3,Basculegion:Whimsicott:Aerodactyl:Incineroar:Kangaskhan-Mega,3:2:1:1:1,90.91:88.46:100.00:100.00:100.00
